period,ts_code,method,obs,r2,abs_MKT,abs_SMB,abs_HML,abs_UMD,coef_l1
2020-2022,000851.SZ,static,727,0.014362057881453838,0.20049951161874094,0.2584830506945851,0.0778975747276681,0.08918695293213293,0.6260670899731271
2020-2022,000851.SZ,rolling,727,0.00792791529551562,0.002142196051570247,0.018556434519584254,0.16368265559711254,0.16378697279066673,0.3481682589589338
2020-2022,000852.SZ,static,727,0.00990080081654543,0.1327597347176858,0.26932980980390203,0.143855251705924,0.06463714031111976,0.6105819365386317
2020-2022,000852.SZ,rolling,727,0.0031072806774450346,0.035760149704494926,0.043998312144091695,0.056610414228107434,0.14261376933537628,0.27898264541207035
2020-2022,000856.SZ,static,727,0.004821683071538629,0.05317774521845836,0.20782862383926876,0.021689574085096003,0.047857103470161894,0.330553046612985
2020-2022,000856.SZ,rolling,727,0.0004035843297268693,0.034483723900670574,0.03169393221647945,0.04538643517798273,0.026539548147194367,0.13810363944232712
2020-2022,000858.SZ,static,727,0.030907036538079358,0.008528848797557054,0.39447632403908856,0.12755982231240098,0.2462996935079495,0.7768646886569961
2020-2022,000858.SZ,rolling,727,0.006850364704128253,0.03056668173214011,0.09055804501626298,0.14817119775566112,0.05499646114421332,0.3242923856482775
2020-2022,000859.SZ,static,727,0.01055344010175463,0.08553688398213632,0.26523746720080266,0.1438574744536925,0.09727557072562518,0.5919073963622566
2020-2022,000859.SZ,rolling,727,0.01227808189719981,0.09074214178338258,0.19164258924687647,0.049987142262729864,0.028764288956647066,0.361136162249636
2020-2022,000860.SZ,static,727,0.003753436071455396,0.039076278685933344,0.0463852558279374,0.11495575719363758,0.15169003127744204,0.3521073229849504
2020-2022,000860.SZ,rolling,727,0.005536878934403355,0.07200437657359918,0.12044589741513986,0.13618011321285395,0.019823374520604738,0.3484537617221977
2020-2022,000861.SZ,static,727,0.0030352955268008186,0.0956773556440878,0.1281906662911122,0.057463212998292525,0.002332855561123689,0.2836640904946162
2020-2022,000861.SZ,rolling,727,0.0034435310219351756,0.06889314702433111,0.14085123545525025,0.0026854805471829713,0.025636469397462894,0.23806633242422723
2020-2022,000862.SZ,static,721,0.0061595340930417075,0.15644770335499286,0.25090878112800863,0.1730522691264852,0.06960691389882027,0.6500156675083069
2020-2022,000862.SZ,rolling,721,0.004069924135480796,0.02150992268570627,0.2558557110058396,0.0696212221865577,0.043068500784425416,0.390055356662529
2020-2022,000863.SZ,static,727,0.005333448608335956,0.13265675092518,0.21075034756222827,0.19315900964802435,0.06645220971962192,0.6030183178550546
2020-2022,000863.SZ,rolling,727,0.008354549495868224,0.16410583325862965,0.09509733897514305,0.11172240067821472,0.05061319419644583,0.42153876710843324
2020-2022,000868.SZ,static,725,0.0022982202256445206,0.08680394788280564,0.13564581416048033,0.09397323784067702,0.11154101768134317,0.42796401756530617
2020-2022,000868.SZ,rolling,725,0.0035745404667624214,0.07318170031263561,0.08839020707378822,0.15334689624608233,0.005628681693397603,0.32054748532590377
2020-2022,000869.SZ,static,727,0.0038929542624888125,0.04581448894811266,0.1150658546119086,0.19434803282490903,0.0341897912533734,0.3894181676383037
2020-2022,000869.SZ,rolling,727,0.004426267119634009,0.004715491584331918,0.12784545673529707,0.08718534654232785,0.08734957531625459,0.30709587017821144
2020-2022,000875.SZ,static,717,0.009905059855526588,0.1752034885042129,0.2799208012708667,0.20242718926633413,0.07289215265660703,0.7304436316980207
2020-2022,000875.SZ,rolling,717,0.006885593605403306,0.02097596713127614,0.23096967387176043,0.08255979998632415,0.05242190238715272,0.38692734337651347
2020-2022,000876.SZ,static,727,0.007468077243466431,0.13219223954891857,0.09289337830025281,0.03507247126273109,0.17015894182003552,0.43031703093193796
2020-2022,000876.SZ,rolling,727,0.007909995985691642,0.017714663606006653,0.05288986652821961,0.1987343629615741,0.09456431424377279,0.36390320733957315
2020-2022,000877.SZ,static,716,0.014576518602747335,0.00662723130132338,0.3257073466039688,0.2751111985430892,0.05772690126058913,0.6651726777089705
2020-2022,000877.SZ,rolling,716,0.0003932731003691847,0.018247484540806942,0.01301008112791174,0.029446321217481523,0.039227357418140874,0.09993124430434108
2020-2022,000878.SZ,static,727,0.010576041193002261,0.11451790604850504,0.11140581743421998,0.261776889585763,0.058686152573597515,0.5463867656420855
2020-2022,000878.SZ,rolling,727,0.004912983547719296,0.041728187879099,0.005832837419287998,0.11433374284780948,0.09968883230523022,0.2615836004514267
2020-2022,000880.SZ,static,717,0.0052018961584595624,0.01914432532968441,0.011701708080951272,0.21544436042233306,0.02884497923231583,0.27513537306528457
2020-2022,000880.SZ,rolling,717,0.0009367030194774584,0.027759770883499027,0.03210772049329049,0.012380440516824518,0.07526164963508841,0.14750958152870244
2020-2022,000881.SZ,static,724,0.003101545296198771,0.005184800074730007,0.06579312893411772,0.12294158076307322,0.09854395106114797,0.29246346083306896
2020-2022,000881.SZ,rolling,724,0.001019536738191662,0.028592167387715278,0.053318444405013835,0.027108038156572815,0.06395956376057588,0.17297821370987781
2020-2022,000882.SZ,static,727,0.004042773478530881,0.04542615649410348,0.08339936693402115,0.04478555082689831,0.025734795497482497,0.19934586975250546
2020-2022,000882.SZ,rolling,727,0.004087834135459989,0.03340573504429475,0.07559373289265822,0.08539985472984188,0.019289053043027273,0.21368837570982213
2020-2022,000883.SZ,static,727,0.01328445807237899,0.13732676165494506,0.1758367793851371,0.26636219559538915,0.09854642566527229,0.6780721623007436
2020-2022,000883.SZ,rolling,727,0.001354226366995115,0.0074292903852398035,0.05377304684168603,0.0026931470533292715,0.07928845398317849,0.1431839382634336
2020-2022,000885.SZ,static,711,0.005805522542207231,0.031904166205912673,0.12127681864009218,0.15668337448828126,0.09979758672937672,0.40966194606366285
2020-2022,000885.SZ,rolling,711,0.005776080898396874,0.007272215324926834,0.051442894681865504,0.13772821701557644,0.0390400745283278,0.23548340155069658
2020-2022,000886.SZ,static,727,0.0070773916076906085,0.07385137130180235,0.17320167392050817,0.26129363191977917,0.020066830358433485,0.5284135075005232
2020-2022,000886.SZ,rolling,727,0.007204562073883647,0.083934268917456,0.1590537174168204,0.23102502908982453,0.11078071442677317,0.5847937298508741
2020-2022,000887.SZ,static,727,0.009408070083075537,0.12752350442306673,0.1400739026139896,0.15845619881077047,0.06042906586822508,0.48648267171605186
2020-2022,000887.SZ,rolling,727,0.02109168778208248,0.030002698245714943,0.10658301719410339,0.4063976553391469,0.08493444775486524,0.6279178185338306
2020-2022,000888.SZ,static,727,0.005175799681394477,0.051052457718409355,0.04402270854374536,0.039162314532988046,0.12099093137209208,0.2552284121672348
2020-2022,000888.SZ,rolling,727,0.0016518848166303668,0.03206440138285642,0.040291640114522194,0.05308624979484937,0.011210406437515925,0.13665269772974392
2020-2022,000889.SZ,static,726,0.016111956469658906,0.18555833979300926,0.25212026811608285,0.11098872725643882,0.17326392628274215,0.721931261448273
2020-2022,000889.SZ,rolling,726,0.005303988116576619,0.05227533408027396,0.04421345494977499,0.18533248273780062,0.0491104633762783,0.3309317351441278
2020-2022,000890.SZ,static,725,0.011981368244672552,0.10504111756920284,0.2811303655737014,0.03914038858262278,0.021802095043249682,0.4471139667687768
2020-2022,000890.SZ,rolling,725,0.006498782545318105,0.03461927731291601,0.09198662559871508,0.23465154282739856,0.07856347778785679,0.4398209235268864
2020-2022,000892.SZ,static,727,0.011951801498630288,0.21055649815119465,0.0777441156290854,0.19406920433582422,0.07706872275681106,0.5594385408729153
2020-2022,000892.SZ,rolling,727,0.0029676263799692792,0.03021673293243579,0.022916606086736513,0.17470227512971861,0.015467579013485307,0.24330319316237622
2020-2022,000893.SZ,static,716,0.009263226412538517,0.18540937399698262,0.11634055260402439,0.045125369677731966,0.16200456302343635,0.5088798593021753
2020-2022,000893.SZ,rolling,716,0.011030526240389138,0.1625630051678837,0.37367572667533216,0.08224484970875928,0.1270782700350296,0.7455618515870047
2020-2022,000895.SZ,static,727,0.013239740376925657,0.01786338764404591,0.14113915142008304,0.11955992304033619,0.26749309219559014,0.5460555543000553
2020-2022,000895.SZ,rolling,727,0.0062344974296738576,0.0034528328544523174,0.1710985866944564,0.06907032190239622,0.015761362855622817,0.25938310430692774
2020-2022,000897.SZ,static,726,0.004365604450210614,0.03810112783489184,0.16007988813742818,0.09670955086675057,0.02357982943563495,0.3184703962747055
2020-2022,000897.SZ,rolling,726,0.009858862307226546,0.09623286836808637,0.23888014896176551,0.27583297317752303,0.05384448128218175,0.6647904717895566
2020-2022,000898.SZ,static,727,0.017883094441777603,0.040147513964033786,0.2839920090114008,0.2858262607904329,0.11100938104940805,0.7209751648152755
2020-2022,000898.SZ,rolling,727,0.002481498999498677,0.011568037012783208,0.07629143390107956,0.05642338608644462,0.0027454735694451516,0.14702833056975256
2020-2022,000899.SZ,static,722,0.001650457908210834,0.06203158380672766,0.08636349903159185,0.16439143302526543,0.06419063440453827,0.37697715026812323
2020-2022,000899.SZ,rolling,722,0.0017888021984989733,0.0028890658721163476,0.08849180016367192,0.06947421505737562,0.13107525293806174,0.2919303340312256
2020-2022,000900.SZ,static,727,0.02421953572109381,0.0621435723443238,0.17325920151326443,0.07326459801032598,0.01768737054260289,0.3263547424105171
2020-2022,000900.SZ,rolling,727,0.012914384337315399,0.048163734760523526,0.09560844585988816,0.05930317642025643,0.04598266294274047,0.2490580199834086
2020-2022,000901.SZ,static,721,0.010393177178824708,0.06272204980548934,0.020232539165185796,0.21242136939919923,0.008454061276279746,0.30383001964615414
2020-2022,000901.SZ,rolling,721,0.0012966005881619447,0.017104958338540234,0.0874233598549248,0.01787148270039432,0.03220539817329424,0.1546051990671536
2020-2022,000902.SZ,static,727,0.022142908534772188,0.2055467117966319,0.3209326896712525,0.11009507369080349,0.2143680006390979,0.8509424757977858
2020-2022,000902.SZ,rolling,727,0.012470207120328425,0.06115085939594124,0.29030024275061894,0.03580725737589177,0.09548533875872242,0.48274369828117436
2020-2022,000903.SZ,static,727,0.006646090230944424,0.06396259046167785,0.1389809471679495,0.13050316745732457,0.03944306971678438,0.3728897748037363
2020-2022,000903.SZ,rolling,727,0.0014803335906156123,0.05241843243434059,0.0025174673107455775,0.02635343507682772,0.06767682251429752,0.1489661573362114
2020-2022,000905.SZ,static,727,0.0040023712620380625,0.01199671290408351,0.1597364270349687,0.10085725390467697,0.04354379312209167,0.31613418696582085
2020-2022,000905.SZ,rolling,727,0.002902586235728477,0.017089985671277994,0.04963530404157185,0.06907565755602661,0.09692614066963887,0.23272708793851532
2020-2022,000906.SZ,static,713,0.00970571436342127,0.004738334602239137,0.03166020956568767,0.06954091690541096,0.22555479451028101,0.3314942555836188
2020-2022,000906.SZ,rolling,713,0.0014058293498188101,0.05031789671985118,0.020485176774877885,0.002186446903916485,0.020463453086639074,0.09345297348528461
2020-2022,000908.SZ,static,727,0.014397984031370714,0.23146124165996765,0.2887709693834183,0.10507181002371253,0.18827479844850456,0.8135788195156031
2020-2022,000908.SZ,rolling,727,0.0005253993610576657,0.0174852529457879,0.018015705160560253,0.06789559516916828,0.06262411350866005,0.16602066678417648
2020-2022,000909.SZ,static,726,0.004711125282433226,0.1357907237113013,0.007885868195342163,0.057417136237808405,0.08917063279621129,0.29026436094066316
2020-2022,000909.SZ,rolling,726,0.004108154252313367,0.030740116160569514,0.08013103178935338,0.11373602523375662,0.10135597028339705,0.32596314346707655
2020-2022,000910.SZ,static,727,0.013171349726322945,0.14347065027049463,0.28046018650061916,0.079445642503325,0.11004894816837088,0.6134254274428096
2020-2022,000910.SZ,rolling,727,0.0037009844041646645,0.008444657210089135,0.15931790056196019,0.01675597303971891,0.045602888330814016,0.23012141914258225
2020-2022,000911.SZ,static,725,0.00659598266312067,0.028164611553753695,0.16193127245702327,0.039109311639922574,0.20587200322805324,0.43507719887875274
2020-2022,000911.SZ,rolling,725,0.003446846179331886,0.11984079723655558,0.049155963997485716,0.1257939442012253,0.01097759200178494,0.30576829743705153
2020-2022,000912.SZ,static,727,0.03894391505537054,0.2292078316190218,0.44983690010284183,0.3547927934987907,0.2081117171439632,1.2419492423646177
2020-2022,000912.SZ,rolling,727,0.007738780010864699,0.03825869207952679,0.22725668568572746,0.029222204701863246,0.0489985489172115,0.343736131384329
2020-2022,000913.SZ,static,727,0.018715614636952593,0.10586234526181063,0.4196715821766195,0.5141889133548028,0.056314187307122496,1.0960370281003553
2020-2022,000913.SZ,rolling,727,0.006196668641852643,0.019420162312773825,0.23709967193719275,0.1447574922801504,0.1923794145756571,0.593656741105774
2020-2022,000915.SZ,static,727,0.011333287882943632,0.022413002275841216,0.27745960018536253,0.31833397776702677,0.007024712037655636,0.6252312922658861
2020-2022,000915.SZ,rolling,727,0.0006543222333152965,0.02273694143355096,0.07234996855323053,0.07028075501331311,0.02026587514572678,0.18563354014582137
2020-2022,000917.SZ,static,727,0.014953972873103183,0.08326229700994557,0.19745164870464432,0.09571153604289803,0.0009028290395112337,0.37732831079699913
2020-2022,000917.SZ,rolling,727,0.0040264569043408915,0.08210012484688728,0.041020168956458776,0.019102654508271706,0.003612463392925397,0.14583541170454314
2020-2022,000918.SZ,static,723,0.009999561185265682,0.0838726796233551,0.21788021182572956,0.3735491173183474,0.17922761942706475,0.8545296281944968
2020-2022,000918.SZ,rolling,723,0.008667582890082182,0.1252743474976565,0.1389134906358972,0.40399906138039315,0.0758530270026222,0.744039926516569
2020-2022,000919.SZ,static,727,0.00635504061783887,0.06031057498270202,0.12848038516510382,0.20394555422564223,0.10700533951786327,0.4997418538913113
2020-2022,000919.SZ,rolling,727,0.007958018272035128,0.03808020290214302,0.2674189472972854,0.01208820251692446,0.0662420128160758,0.38382936553242863
2020-2022,000920.SZ,static,727,0.005686408587952885,0.013430307879560205,0.07805768977502778,0.134986173994305,0.20286116861342668,0.4293353402623197
2020-2022,000920.SZ,rolling,727,0.001187434012065447,0.024192747966841205,0.11074841338119795,0.003480458787067889,0.0007554541823458936,0.13917707431745296
2020-2022,000921.SZ,static,727,0.0006969745445480902,0.0041792618384824745,0.06848112453236029,0.04018781985059117,0.04675108707693592,0.15959929329836986
2020-2022,000921.SZ,rolling,727,0.0034648222659012795,0.0005283961820947425,0.05768536789103556,0.13053622355998548,0.10594881848284951,0.29469880611596533
2020-2022,000922.SZ,static,727,0.021058735465392053,0.20816347220187092,0.10091731019024683,0.06656665647783083,0.24676119406674218,0.6224086329366908
2020-2022,000922.SZ,rolling,727,0.003330772524137382,0.02014862380851,0.023415176337580387,0.14977596142277874,0.02148920077206539,0.21482896234093452
2020-2022,000923.SZ,static,727,0.02483387951139615,0.08099212699033692,0.16342668726660828,0.5653136340472216,0.18267914602407853,0.9924115943282453
2020-2022,000923.SZ,rolling,727,0.0013411676569973219,0.020081241510231634,0.11591871387792882,0.04513127615192496,0.016410505106993947,0.19754173664707936
2020-2022,000925.SZ,static,727,0.0027021770418261815,0.04867446271239623,0.10009030337608522,0.14785436700918117,0.06640336307533437,0.363022496172997
